00001,22586,성상,식품,중력밀가루(1등급),식품/기타식품류/밀가루/밀가루/중력밀가루(1등급)/,고유의 색택을 가진 분말로 이미,이취가 없어야 한다,0,<=,<=,0,,
00890,147864,1,1,1-트리클로로에탄,수질,지하수,1090900000,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
00891,147865,1,1-디클로로에틸렌,수질,지하수,1090900000,0.03 mg/L이하,,NA,<=,0.03,13600,㎎/L
00892,147866,6가크롬,수질,지하수,1090900000,0.05 mg/L이하,,NA,<=,0.05,3900,㎎/L
00893,147867,경도,수질,지하수,1090900000,1000 mg/L이하,,NA,<=,1000,2400,㎎/L
00894,147868,과망간산칼륨소비량,수질,지하수,1090900000,10 mg/L이하,,NA,<=,10,2800,㎎/L
00895,147869,납,수질,지하수,1090900000,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
00896,147085,클로로포름,수질,전용상수도(일부항목)*,,0.08 mg/L이하,,NA,<=,0.08,19600,㎎/L
00897,147086,탁도,수질,전용상수도(일부항목)*,,0.5 NTU이하,,NA,<=,0.5,400,NTU
00898,147087,테트라클로로에틸렌,수질,전용상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,19600,㎎/L
00899,147088,톨루엔,수질,전용상수도(일부항목)*,,0.7 mg/L이하,,NA,<=,0.7,13600,㎎/L
00900,147089,트리클로로아세토니트릴,수질,전용상수도(일부항목)*,,0.004 mg/L이하,,NA,<=,0.004,21400,㎎/L
00901,147090,트리클로로에틸렌,수질,전용상수도(일부항목)*,,0.03 mg/L이하,,NA,<=,0.03,19600,㎎/L
00902,147091,파라티온,수질,전용상수도(일부항목)*,,0.06 mg/L이하,,NA,<=,0.06,15600,㎎/L
00903,147092,페놀,수질,전용상수도(일부항목)*,,0.005 mg/L이하,,NA,<=,0.005,9300,㎎/L
00904,147093,페니트로티온,수질,전용상수도(일부항목)*,,0.04 mg/L이하,,NA,<=,0.04,15600,㎎/L
00905,147094,할로아세틱에시드,수질,전용상수도(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,29200,㎎/L
00906,147095,황산이온,수질,전용상수도(일부항목)*,,200 mg/L이하,,NA,<=,200,11800,㎎/L
00907,149736,1,4-다이옥산,수질,전용상수도(일부항목)*,,0.05 mg/L이하,0,<=,<=,0.05,19600,㎎/L
00908,149737,납,수질,전용상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,6100,㎎/L
00909,149738,망간,수질,전용상수도(일부항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
00910,149739,비소,수질,전용상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.0106,7700,㎎/L
00911,149740,크롬,수질,전용상수도(일부항목)*,,0.05 mg/L이하,0,<=,<=,0.05,3900,㎎/L
00912,151864,브로모포름,수질,전용상수도(일부항목)*,,-,0,<=,NA,,0,
00913,147096,1,2-디브로모-3-클로로프로판,수질,마을상수도(전항목)*,,0.003 mg/L이하,,NA,<=,0.003,21400,㎎/L
00914,147097,1,1,1-트리클로로에탄,수질,마을상수도(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
00915,147098,1,1-디클로로에틸렌,수질,마을상수도(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,13600,㎎/L
00916,147099,6가크롬,수질,마을상수도(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,3900,㎎/L
00917,147100,경도,수질,마을상수도(전항목)*,,1000 mg/L이하,,NA,<=,1000,2400,㎎/L
00918,147101,과망간산칼륨소비량,수질,마을상수도(전항목)*,,10 mg/L이하,,NA,<=,10,2800,㎎/L
00919,147102,납,수질,마을상수도(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
00920,147103,냄새,수질,마을상수도(전항목)*,,없음,0,<=,<=,0,600,
00921,147104,다이아지논,수질,마을상수도(전항목)*,,0.02 mg/L이하,,NA,<=,0.02,15600,㎎/L
00922,147105,대장균,수질,마을상수도(전항목)*,,불검출/100 mL,0,<=,<=,0,6200,/100 mL
00923,147106,동,수질,마을상수도(전항목)*,,1 mg/L이하,,NA,<=,1,6100,㎎/L
00924,147107,디브로모아세토니트릴,수질,마을상수도(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,21400,㎎/L
00925,147108,디브로모클로로메탄,수질,마을상수도(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
00926,147109,디클로로메탄,수질,마을상수도(전항목)*,,0.02 mg/L이하,,NA,<=,0.02,13600,㎎/L
00927,147110,디클로로아세토니트릴,수질,마을상수도(전항목)*,,0.09 mg/L이하,,NA,<=,0.09,21400,㎎/L
00928,147111,맛,수질,마을상수도(전항목)*,,없음,0,<=,<=,0,300,
00929,147112,망간,수질,마을상수도(전항목)*,,0.3 mg/L이하,,NA,<=,0.3,6100,㎎/L
00930,147113,벤젠,수질,마을상수도(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,13600,㎎/L
00931,147114,보론,수질,마을상수도(전항목)*,,1.0 mg/L이하,,NA,<=,1,3100,㎎/L
00932,147115,분원성대장균군,수질,마을상수도(전항목)*,,불검출/100 mL,0,<=,<=,0,8400,/100 mL
00933,147116,불소,수질,마을상수도(전항목)*,,1.5 mg/L이하,,NA,<=,1.5,9300,㎎/L
00934,147117,브로모디클로로메탄,수질,마을상수도(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,19600,㎎/L
00935,147118,비소,수질,마을상수도(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,7700,㎎/L
00936,147119,사염화탄소,수질,마을상수도(전항목)*,,0.002 mg/L이하,,NA,<=,0.002,13600,㎎/L
00937,147120,색도,수질,마을상수도(전항목)*,,5 도이하,,NA,<=,5,2600,도
00938,147121,세레늄,수질,마을상수도(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,6600,㎎/L
00939,147122,세제(음이온계면활성제),수질,마을상수도(전항목)*,,0.5 mg/L이하,,NA,<=,0.5,9200,㎎/L
00940,147123,수소이온농도,수질,마을상수도(전항목)*,,5.8~8.5,5.8,<=,<=,8.5,300,
00941,147124,수은,수질,마을상수도(전항목)*,,0.001 mg/L 이하,,NA,<=,0.001,6600,㎎/L
00942,147125,시안,수질,마을상수도(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,11300,㎎/L
00943,147126,아연,수질,마을상수도(전항목)*,,3 mg/L이하,,NA,<=,3,6100,㎎/L
00944,147127,알루미늄,수질,마을상수도(전항목)*,,0.2 mg/L이하,,NA,<=,0.2,6100,㎎/L
00945,147128,암모니아성질소,수질,마을상수도(전항목)*,,0.5 mg/L이하,,NA,<=,0.5,2300,㎎/L
00946,147129,에틸벤젠,수질,마을상수도(전항목)*,,0.3 mg/L이하,,NA,<=,0.3,13600,㎎/L
00947,147130,염소이온,수질,마을상수도(전항목)*,,250 mg/L이하,,NA,<=,250,3900,㎎/L
00948,147131,유리잔류염소,수질,마을상수도(전항목)*,,4.0 mg/L이하,,NA,<=,4,3700,㎎/L
00949,147132,일반세균,수질,마을상수도(전항목)*,,100 CFU/mL 이하,,NA,<=,100,5300,CFU/mL
00950,147133,증발잔류물,수질,마을상수도(전항목)*,,500 mg/L이하,,NA,<=,500,2900,㎎/L
00951,147134,질산성질소,수질,마을상수도(전항목)*,,10 mg/L이하,,NA,<=,10,7200,㎎/L
00952,147135,철,수질,마을상수도(전항목)*,,0.3 mg/L이하,,NA,<=,0.3,6100,㎎/L
00953,147136,총대장균군,수질,마을상수도(전항목)*,,불검출/100 mL,0,<=,<=,0,8800,/100 mL
00954,147137,총트리할로메탄,수질,마을상수도(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
00955,147138,카드뮴,수질,마을상수도(전항목)*,,0.005 mg/L이하,,NA,<=,0.005,6100,㎎/L
00956,147139,카바릴,수질,마을상수도(전항목)*,,0.07 mg/L이하,,NA,<=,0.07,15700,㎎/L
00957,147140,크실렌,수질,마을상수도(전항목)*,,0.5 mg/L이하,,NA,<=,0.5,13600,㎎/L
00958,147141,클로랄하이드레이트,수질,마을상수도(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,21400,㎎/L
00959,147142,클로로포름,수질,마을상수도(전항목)*,,0.08 mg/L이하,,NA,<=,0.08,19600,㎎/L
00960,147143,탁도,수질,마을상수도(전항목)*,,0.5 NTU이하,,NA,<=,0.5,400,NTU
00961,147144,테트라클로로에틸렌,수질,마을상수도(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,19600,㎎/L
00962,147145,톨루엔,수질,마을상수도(전항목)*,,0.7 mg/L이하,,NA,<=,0.7,13600,㎎/L
00963,147146,트리클로로아세토니트릴,수질,마을상수도(전항목)*,,0.004 mg/L이하,,NA,<=,0.004,21400,㎎/L
00964,147147,트리클로로에틸렌,수질,마을상수도(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,19600,㎎/L
00965,147148,파라티온,수질,마을상수도(전항목)*,,0.06 mg/L이하,,NA,<=,0.06,0,㎎/L
00966,147149,페놀,수질,마을상수도(전항목)*,,0.005 mg/L이하,,NA,<=,0.005,9300,㎎/L
00967,147150,페니트로티온,수질,마을상수도(전항목)*,,0.04 mg/L이하,,NA,<=,0.04,0,㎎/L
00968,147151,할로아세틱에시드,수질,마을상수도(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,29200,㎎/L
00969,147152,황산이온,수질,마을상수도(전항목)*,,200 mg/L이하,,NA,<=,200,11800,㎎/L
00970,149620,분원성대장균/대장균,수질,마을상수도(전항목)*,,불검출/100 mL,0,<=,<=,0,8400,/100 mL
00971,149661,탁도,수질,마을상수도(전항목)*,,1 NTU이하,,NA,<=,1,400,NTU
00972,149760,1,4-다이옥산,수질,마을상수도(전항목)*,,0.05 mg/L이하,0,<=,<=,0.05,19600,㎎/L
00973,149761,납,수질,마을상수도(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,6100,㎎/L
00974,149762,망간,수질,마을상수도(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
00975,149763,비소,수질,마을상수도(전항목)*,,0.01 mg/L이하,,NA,<=,0.0106,7700,㎎/L
00976,149764,크롬,수질,마을상수도(전항목)*,,0.05 mg/L이하,0,<=,<=,0.05,3900,㎎/L
00977,151865,브로모포름,수질,마을상수도(전항목)*,,-,0,<=,NA,,0,
00978,147153,1,2-디브로모-3-클로로프로판,수질,마을상수도(일부항목)*,,0.003 mg/L이하,,NA,<=,0.003,21400,㎎/L
00979,147154,1,1,1-트리클로로에탄,수질,마을상수도(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
00980,147155,1,1-디클로로에틸렌,수질,마을상수도(일부항목)*,,0.03 mg/L이하,,NA,<=,0.03,13600,㎎/L
00981,147156,6가크롬,수질,마을상수도(일부항목)*,,0.05 mg/L이하,,NA,<=,0.05,3900,㎎/L
00982,147157,경도,수질,마을상수도(일부항목)*,,1000 mg/L이하,,NA,<=,1000,2400,㎎/L
00983,147158,과망간산칼륨소비량,수질,마을상수도(일부항목)*,,10 mg/L이하,,NA,<=,10,2800,㎎/L
00984,147159,납,수질,마을상수도(일부항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
00985,147160,냄새,수질,마을상수도(일부항목)*,,없음,0,<=,<=,0,600,
00986,147161,다이아지논,수질,마을상수도(일부항목)*,,0.02 mg/L이하,,NA,<=,0.02,15600,㎎/L
00987,147162,대장균,수질,마을상수도(일부항목)*,,불검출/100 mL,0,<=,<=,0,6200,/100 mL
00988,147163,동,수질,마을상수도(일부항목)*,,1 mg/L이하,,NA,<=,1,6100,㎎/L
00989,147164,디브로모아세토니트릴,수질,마을상수도(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,21400,㎎/L
00990,147165,디브로모클로로메탄,수질,마을상수도(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
00991,147166,디클로로메탄,수질,마을상수도(일부항목)*,,0.02 mg/L이하,,NA,<=,0.02,13600,㎎/L
00992,147167,디클로로아세토니트릴,수질,마을상수도(일부항목)*,,0.09 mg/L이하,,NA,<=,0.09,21400,㎎/L
00993,147168,맛,수질,마을상수도(일부항목)*,,없음,0,<=,<=,0,300,
00994,147169,망간,수질,마을상수도(일부항목)*,,0.3 mg/L이하,,NA,<=,0.3,6100,㎎/L
00995,147170,벤젠,수질,마을상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,13600,㎎/L
00996,147171,보론,수질,마을상수도(일부항목)*,,1.0 mg/L이하,,NA,<=,1,3100,㎎/L
00997,147172,분원성대장균군,수질,마을상수도(일부항목)*,,불검출/100 mL,0,<=,<=,0,8400,/100 mL
00998,147173,불소,수질,마을상수도(일부항목)*,,1.5 mg/L이하,,NA,<=,1.5,9300,㎎/L
00999,147174,브로모디클로로메탄,수질,마을상수도(일부항목)*,,0.03 mg/L이하,,NA,<=,0.03,19600,㎎/L
01000,147175,비소,수질,마을상수도(일부항목)*,,0.05 mg/L이하,,NA,<=,0.05,7700,㎎/L
01001,147176,사염화탄소,수질,마을상수도(일부항목)*,,0.002 mg/L이하,,NA,<=,0.002,13600,㎎/L
01002,147177,색도,수질,마을상수도(일부항목)*,,5 도이하,,NA,<=,5,2600,도
01003,147178,세레늄,수질,마을상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,6600,㎎/L
01004,147179,세제(음이온계면활성제),수질,마을상수도(일부항목)*,,0.5 mg/L이하,,NA,<=,0.5,9200,㎎/L
01005,147180,수소이온농도,수질,마을상수도(일부항목)*,,5.8~8.5,5.8,<=,<=,8.5,300,
01006,147181,수은,수질,마을상수도(일부항목)*,,0.001 mg/L 이하,,NA,<=,0.001,6600,㎎/L
01007,147182,시안,수질,마을상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,11300,㎎/L
01008,147183,아연,수질,마을상수도(일부항목)*,,3 mg/L이하,,NA,<=,3,6100,㎎/L
01009,147184,알루미늄,수질,마을상수도(일부항목)*,,0.2 mg/L이하,,NA,<=,0.2,6100,㎎/L
01010,147185,암모니아성질소,수질,마을상수도(일부항목)*,,0.5 mg/L이하,,NA,<=,0.5,2300,㎎/L
01011,147186,에틸벤젠,수질,마을상수도(일부항목)*,,0.3 mg/L이하,,NA,<=,0.3,13600,㎎/L
01012,147187,염소이온,수질,마을상수도(일부항목)*,,250 mg/L이하,,NA,<=,250,3900,㎎/L
01013,147188,유리잔류염소,수질,마을상수도(일부항목)*,,4.0 mg/L이하,,NA,<=,4,3700,㎎/L
01014,147189,일반세균,수질,마을상수도(일부항목)*,,100 CFU/mL 이하,,NA,<=,100,5300,CFU/mL
01015,147190,증발잔류물,수질,마을상수도(일부항목)*,,500 mg/L이하,,NA,<=,500,2900,㎎/L
01016,147191,질산성질소,수질,마을상수도(일부항목)*,,10 mg/L이하,,NA,<=,10,7200,㎎/L
01017,147192,철,수질,마을상수도(일부항목)*,,0.3 mg/L이하,,NA,<=,0.3,6100,㎎/L
01018,147193,총대장균군,수질,마을상수도(일부항목)*,,불검출/100 mL,0,<=,<=,0,8800,/100 mL
01019,147194,총트리할로메탄,수질,마을상수도(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
01020,147195,카드뮴,수질,마을상수도(일부항목)*,,0.005 mg/L이하,,NA,<=,0.005,6100,㎎/L
01021,147196,카바릴,수질,마을상수도(일부항목)*,,0.07 mg/L이하,,NA,<=,0.07,15700,㎎/L
01022,147197,크실렌,수질,마을상수도(일부항목)*,,0.5 mg/L이하,,NA,<=,0.5,13600,㎎/L
01023,147198,클로랄하이드레이트,수질,마을상수도(일부항목)*,,0.03 mg/L이하,,NA,<=,0.03,21400,㎎/L
01024,147199,클로로포름,수질,마을상수도(일부항목)*,,0.08 mg/L이하,,NA,<=,0.08,19600,㎎/L
01025,147200,탁도,수질,마을상수도(일부항목)*,,0.5 NTU이하,,NA,<=,0.5,400,NTU
01026,147201,테트라클로로에틸렌,수질,마을상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,19600,㎎/L
01027,147202,톨루엔,수질,마을상수도(일부항목)*,,0.7 mg/L이하,,NA,<=,0.7,13600,㎎/L
01028,147203,트리클로로아세토니트릴,수질,마을상수도(일부항목)*,,0.004 mg/L이하,,NA,<=,0.004,21400,㎎/L
01029,147204,트리클로로에틸렌,수질,마을상수도(일부항목)*,,0.03 mg/L이하,,NA,<=,0.03,19600,㎎/L
01030,147205,파라티온,수질,마을상수도(일부항목)*,,0.06 mg/L이하,,NA,<=,0.06,15600,㎎/L
01031,147206,페놀,수질,마을상수도(일부항목)*,,0.005 mg/L이하,,NA,<=,0.005,9300,㎎/L
01032,147207,페니트로티온,수질,마을상수도(일부항목)*,,0.04 mg/L이하,,NA,<=,0.04,15600,㎎/L
01033,147208,할로아세틱에시드,수질,마을상수도(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,29200,㎎/L
01034,147209,황산이온,수질,마을상수도(일부항목)*,,200 mg/L이하,,NA,<=,200,11800,㎎/L
01035,149622,분원성대장균/대장균,수질,마을상수도(일부항목)*,,불검출/100 mL,0,<=,<=,0,8400,/100 mL
01036,149660,탁도,수질,마을상수도(일부항목)*,,1 NTU이하,,NA,<=,1,400,NTU
01037,149716,1,4-다이옥산,수질,마을상수도(일부항목)*,,0.05 mg/L이하,0,<=,<=,0.05,29200,㎎/L
01038,149717,납,수질,마을상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,6100,㎎/L
01039,149718,망간,수질,마을상수도(일부항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
01040,149719,비소,수질,마을상수도(일부항목)*,,0.01 mg/L이하,,NA,<=,0.0106,7700,㎎/L
01041,149720,크롬,수질,마을상수도(일부항목)*,,0.05 mg/L이하,0,<=,<=,0.05,3900,㎎/L
01042,151872,브로모포름,수질,마을상수도(일부항목)*,,-,0,<=,NA,,0,
01043,147210,1,2-디브로모-3-클로로프로판,수질,소규모급수시설(전항목)*,,0.003 mg/L이하,,NA,<=,0.003,21400,㎎/L
01044,147211,1,1,1-트리클로로에탄,수질,소규모급수시설(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
01045,147212,1,1-디클로로에틸렌,수질,소규모급수시설(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,13600,㎎/L
01046,147213,6가크롬,수질,소규모급수시설(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,3900,㎎/L
01047,147214,경도,수질,소규모급수시설(전항목)*,,1000 mg/L이하,,NA,<=,1000,2400,㎎/L
01048,147215,과망간산칼륨소비량,수질,소규모급수시설(전항목)*,,10 mg/L이하,,NA,<=,10,2800,㎎/L
01049,147216,납,수질,소규모급수시설(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
01050,147217,냄새,수질,소규모급수시설(전항목)*,,없음,0,<=,<=,0,600,
01051,147218,다이아지논,수질,소규모급수시설(전항목)*,,0.02 mg/L이하,,NA,<=,0.02,15600,㎎/L
01052,147219,대장균,수질,소규모급수시설(전항목)*,,불검출/100 mL,0,<=,<=,0,6200,/100 mL
01053,147220,동,수질,소규모급수시설(전항목)*,,1 mg/L이하,,NA,<=,1,6100,㎎/L
01054,147221,디브로모아세토니트릴,수질,소규모급수시설(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,21400,㎎/L
01055,147222,디브로모클로로메탄,수질,소규모급수시설(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
01056,147223,디클로로메탄,수질,소규모급수시설(전항목)*,,0.02 mg/L이하,,NA,<=,0.02,13600,㎎/L
01057,147224,디클로로아세토니트릴,수질,소규모급수시설(전항목)*,,0.09 mg/L이하,,NA,<=,0.09,21400,㎎/L
01058,147225,맛,수질,소규모급수시설(전항목)*,,없음,0,<=,<=,0,300,
01059,147226,망간,수질,소규모급수시설(전항목)*,,0.3 mg/L이하,,NA,<=,0.3,6100,㎎/L
01060,147227,벤젠,수질,소규모급수시설(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,13600,㎎/L
01061,147228,보론,수질,소규모급수시설(전항목)*,,1.0 mg/L이하,,NA,<=,1,3100,㎎/L
01062,147229,분원성대장균군,수질,소규모급수시설(전항목)*,,불검출/100 mL,0,<=,<=,0,8400,/100 mL
01063,147230,불소,수질,소규모급수시설(전항목)*,,1.5 mg/L이하,,NA,<=,1.5,9300,㎎/L
01064,147231,브로모디클로로메탄,수질,소규모급수시설(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,19600,㎎/L
01065,147232,비소,수질,소규모급수시설(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,7700,㎎/L
01066,147233,사염화탄소,수질,소규모급수시설(전항목)*,,0.002 mg/L이하,,NA,<=,0.002,13600,㎎/L
01067,147234,색도,수질,소규모급수시설(전항목)*,,5 도이하,,NA,<=,5,2600,도
01068,147235,세레늄,수질,소규모급수시설(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,6600,㎎/L
01069,147236,세제(음이온계면활성제),수질,소규모급수시설(전항목)*,,0.5 mg/L이하,,NA,<=,0.5,9200,㎎/L
01070,147237,수소이온농도,수질,소규모급수시설(전항목)*,,5.8~8.5,5.8,<=,<=,8.5,300,
01071,147238,수은,수질,소규모급수시설(전항목)*,,0.001 mg/L 이하,,NA,<=,0.001,6600,㎎/L
01072,147239,시안,수질,소규모급수시설(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,11300,㎎/L
01073,147240,아연,수질,소규모급수시설(전항목)*,,3 mg/L이하,,NA,<=,3,6100,㎎/L
01074,147241,알루미늄,수질,소규모급수시설(전항목)*,,0.2 mg/L이하,,NA,<=,0.2,6100,㎎/L
01075,147242,암모니아성질소,수질,소규모급수시설(전항목)*,,0.5 mg/L이하,,NA,<=,0.5,2300,㎎/L
01076,147243,에틸벤젠,수질,소규모급수시설(전항목)*,,0.3 mg/L이하,,NA,<=,0.3,13600,㎎/L
01077,147244,염소이온,수질,소규모급수시설(전항목)*,,250 mg/L이하,,NA,<=,250,3900,㎎/L
01078,147245,유리잔류염소,수질,소규모급수시설(전항목)*,,4.0 mg/L이하,,NA,<=,4,3700,㎎/L
01079,147246,일반세균,수질,소규모급수시설(전항목)*,,100 CFU/mL 이하,,NA,<=,100,5300,CFU/mL
01080,147247,증발잔류물,수질,소규모급수시설(전항목)*,,500 mg/L이하,,NA,<=,500,2900,㎎/L
01081,147248,질산성질소,수질,소규모급수시설(전항목)*,,10 mg/L이하,,NA,<=,10,7200,㎎/L
01082,147249,철,수질,소규모급수시설(전항목)*,,0.3 mg/L이하,,NA,<=,0.3,6100,㎎/L
01083,147250,총대장균군,수질,소규모급수시설(전항목)*,,불검출/100 mL,0,<=,<=,0,8800,/100 mL
01084,147251,총트리할로메탄,수질,소규모급수시설(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
01085,147252,카드뮴,수질,소규모급수시설(전항목)*,,0.005 mg/L이하,,NA,<=,0.005,6100,㎎/L
01086,147253,카바릴,수질,소규모급수시설(전항목)*,,0.07 mg/L이하,,NA,<=,0.07,15700,㎎/L
01087,147254,크실렌,수질,소규모급수시설(전항목)*,,0.5 mg/L이하,,NA,<=,0.5,13600,㎎/L
01088,147255,클로랄하이드레이트,수질,소규모급수시설(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,21400,㎎/L
01089,147256,클로로포름,수질,소규모급수시설(전항목)*,,0.08 mg/L이하,,NA,<=,0.08,19600,㎎/L
01090,147257,탁도,수질,소규모급수시설(전항목)*,,0.5 NTU이하,,NA,<=,0.5,400,NTU
01091,147258,테트라클로로에틸렌,수질,소규모급수시설(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,19600,㎎/L
01092,147259,톨루엔,수질,소규모급수시설(전항목)*,,0.7 mg/L이하,,NA,<=,0.7,13600,㎎/L
01093,147260,트리클로로아세토니트릴,수질,소규모급수시설(전항목)*,,0.004 mg/L이하,,NA,<=,0.004,21400,㎎/L
01094,147261,트리클로로에틸렌,수질,소규모급수시설(전항목)*,,0.03 mg/L이하,,NA,<=,0.03,19600,㎎/L
01095,147262,파라티온,수질,소규모급수시설(전항목)*,,0.06 mg/L이하,,NA,<=,0.06,15600,㎎/L
01096,147263,페놀,수질,소규모급수시설(전항목)*,,0.005 mg/L이하,,NA,<=,0.005,9300,㎎/L
01097,147264,페니트로티온,수질,소규모급수시설(전항목)*,,0.04 mg/L이하,,NA,<=,0.04,15600,㎎/L
01098,147265,할로아세틱에시드,수질,소규모급수시설(전항목)*,,0.1 mg/L이하,,NA,<=,0.1,29200,㎎/L
01099,147266,황산이온,수질,소규모급수시설(전항목)*,,200 mg/L이하,,NA,<=,200,11800,㎎/L
01100,149662,탁도,수질,소규모급수시설(전항목)*,,1 NTU이하,,NA,<=,1,400,NTU
01101,149721,1,4-다이옥산,수질,소규모급수시설(전항목)*,,0.05 mg/L이하,0,<=,<=,0.05,19600,㎎/L
01102,149722,납,수질,소규모급수시설(전항목)*,,0.01 mg/L이하,,NA,<=,0.01,6100,㎎/L
01103,149723,망간,수질,소규모급수시설(전항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
01104,149724,비소,수질,소규모급수시설(전항목)*,,0.01 mg/L이하,,NA,<=,0.0106,7700,㎎/L
01105,149725,크롬,수질,소규모급수시설(전항목)*,,0.05 mg/L이하,0,<=,<=,0.05,3900,㎎/L
01106,151873,브로모포름,수질,소규모급수시설(전항목)*,,-,0,<=,NA,,0,
01107,147267,1,2-디브로모-3-클로로프로판,수질,소규모급수시설(일부항목)*,,0.003 mg/L이하,,NA,<=,0.003,21400,㎎/L
01108,147268,1,1,1-트리클로로에탄,수질,소규모급수시설(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
01109,147269,1,1-디클로로에틸렌,수질,소규모급수시설(일부항목)*,,0.03 mg/L이하,,NA,<=,0.03,13600,㎎/L
01110,147270,6가크롬,수질,소규모급수시설(일부항목)*,,0.05 mg/L이하,,NA,<=,0.05,3900,㎎/L
01111,147271,경도,수질,소규모급수시설(일부항목)*,,1000 mg/L이하,,NA,<=,1000,2400,㎎/L
01112,147272,과망간산칼륨소비량,수질,소규모급수시설(일부항목)*,,10 mg/L이하,,NA,<=,10,2800,㎎/L
01113,147273,납,수질,소규모급수시설(일부항목)*,,0.05 mg/L이하,,NA,<=,0.05,6100,㎎/L
01114,147274,냄새,수질,소규모급수시설(일부항목)*,,없음,0,<=,<=,0,600,
01115,147275,다이아지논,수질,소규모급수시설(일부항목)*,,0.02 mg/L이하,,NA,<=,0.02,15600,㎎/L
01116,147276,대장균,수질,소규모급수시설(일부항목)*,,불검출/100 mL,0,<=,<=,0,6200,/100 mL
01117,147277,동,수질,소규모급수시설(일부항목)*,,1 mg/L이하,,NA,<=,1,6100,㎎/L
01118,147278,디브로모아세토니트릴,수질,소규모급수시설(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,21400,㎎/L
01119,147279,디브로모클로로메탄,수질,소규모급수시설(일부항목)*,,0.1 mg/L이하,,NA,<=,0.1,19600,㎎/L
01120,147280,디클로로메탄,수질,소규모급수시설(일부항목)*,,0.02 mg/L이하,,NA,<=,0.02,13600,㎎/L
01121,147281,디클로로아세토니트릴,수질,소규모급수시설(일부항목)*,,0.09 mg/L이하,,NA,<=,0.09,21400,㎎/L
01122,147282,맛,수질,소규모급수시설(일부항목)*,,없음,0,<=,<=,0,300,
01123,147283,망간,수질,소규모급수시설(일부항목)*,,0.3 mg/L이하,,NA,<=,0.3,6100,㎎/L
01124,147284,벤젠,수질,소규모급수시설(일부항목)*,,0.01 mg/L이하,,NA,<=,0.01,13600,㎎/L
